date,time,price
06.04.18,10:06:57.876377,70.7
06.04.18,10:07:04.388606,70.7
06.04.18,10:07:10.655035,70.7
06.04.18,10:07:17.127133,70.7
06.04.18,10:07:24.538819,70.7
06.04.18,10:07:30.793103,70.7
06.04.18,10:07:35.855157,70.7
06.04.18,10:07:40.524701,70.7
06.04.18,10:07:46.722399,70.7
06.04.18,10:07:53.583237,70.7
06.04.18,10:08:02.066121,70.7
06.04.18,10:08:09.137769,70.7
06.04.18,10:08:15.123623,70.7
06.04.18,10:08:20.918915,70.7
06.04.18,10:08:26.664689,70.7
06.04.18,10:08:34.927628,70.7
06.04.18,10:08:45.010201,70.7
06.04.18,10:09:02.466487,70.7
06.04.18,10:09:09.077643,70.75
06.04.18,10:09:14.347488,70.75
06.04.18,10:09:20.274394,70.75
06.04.18,10:09:25.974654,70.75
06.04.18,10:09:32.544024,70.75
06.04.18,10:09:40.247561,70.75
06.04.18,10:09:46.993875,70.75
06.04.18,10:09:55.856164,70.75
06.04.18,10:10:04.260026,70.75
06.04.18,10:10:11.060904,70.75
06.04.18,10:10:16.640243,70.7
06.04.18,10:10:23.372326,70.7
06.04.18,10:10:28.153223,70.7
06.04.18,10:10:32.786850,70.7
06.04.18,10:10:40.931576,70.7
06.04.18,10:10:50.630789,70.7
06.04.18,10:10:57.619505,70.7
06.04.18,10:11:09.436581,70.7
06.04.18,10:11:15.081383,70.66
06.04.18,10:11:20.581000,70.66
06.04.18,10:11:26.207097,70.66
06.04.18,10:11:33.968936,70.66
06.04.18,10:11:43.812503,70.66
06.04.18,10:11:49.279170,70.66
06.04.18,10:11:56.496716,70.7
06.04.18,10:12:02.459599,70.7
06.04.18,10:12:08.036838,70.7
06.04.18,10:12:13.073700,70.7
06.04.18,10:12:18.083398,70.7
06.04.18,10:12:23.777981,70.7
06.04.18,10:12:29.801488,70.7
06.04.18,10:12:34.959426,70.7
06.04.18,10:12:41.081401,70.7
06.04.18,10:12:47.230953,70.7
06.04.18,10:12:54.504725,70.7
06.04.18,10:12:59.760528,70.7
06.04.18,10:13:05.105782,70.7
06.04.18,10:13:12.308892,70.74
06.04.18,10:13:18.064968,70.74
06.04.18,10:13:26.130182,70.74
06.04.18,10:13:30.456700,70.74
06.04.18,10:13:35.262669,70.74
06.04.18,10:13:40.151156,70.74
06.04.18,10:13:44.580377,70.74
06.04.18,10:13:52.060368,70.74
06.04.18,10:13:58.479698,70.7
06.04.18,10:14:03.632857,70.7
06.04.18,10:14:08.833471,70.7
06.04.18,10:14:13.535811,70.7
06.04.18,10:14:18.912606,70.7
06.04.18,10:14:24.874678,70.7
06.04.18,10:14:29.598294,70.7
06.04.18,10:14:34.871437,70.7
06.04.18,10:14:41.230879,70.7
06.04.18,10:14:46.335716,70.7
06.04.18,10:14:52.626108,70.7
06.04.18,10:14:58.646466,70.7
06.04.18,10:15:04.613677,70.7
06.04.18,10:15:11.950872,70.75
06.04.18,10:15:17.078592,70.75
06.04.18,10:15:24.388551,70.75
06.04.18,10:15:29.042281,70.75
06.04.18,10:15:33.760137,70.75
06.04.18,10:15:39.636801,70.75
06.04.18,10:15:45.540004,70.75
06.04.18,10:15:54.074098,70.75
06.04.18,10:16:04.716986,70.75
06.04.18,10:16:11.265371,70.75
06.04.18,10:16:18.279464,70.75
06.04.18,10:16:25.069438,70.75
06.04.18,10:16:30.664515,70.75
06.04.18,10:16:37.331461,70.75
06.04.18,10:16:45.361855,70.75
06.04.18,10:16:50.390093,70.75
06.04.18,10:16:56.811843,70.75
06.04.18,10:17:02.132165,70.75
06.04.18,10:17:09.693083,70.75
06.04.18,10:17:16.360216,70.7
06.04.18,10:17:23.631600,70.7
06.04.18,10:17:29.847045,70.7
06.04.18,10:17:35.537196,70.7
06.04.18,10:17:43.893077,70.7
06.04.18,10:17:50.622336,70.7
06.04.18,10:17:59.956214,70.7
06.04.18,10:18:09.209833,70.75
06.04.18,10:18:15.134757,70.75
06.04.18,10:18:21.063399,70.75
06.04.18,10:18:26.140849,70.75
06.04.18,10:18:30.749361,70.75
06.04.18,10:18:34.685745,70.75
06.04.18,10:18:39.950337,70.75
06.04.18,10:18:43.525899,70.75
06.04.18,10:18:46.964983,70.75
06.04.18,10:18:53.191499,70.75
06.04.18,10:18:58.459249,70.75
06.04.18,10:19:03.944497,70.75
06.04.18,10:19:15.894457,70.7
06.04.18,10:19:22.507465,70.7
06.04.18,10:19:28.939747,70.7
06.04.18,10:19:34.980617,70.7
06.04.18,10:19:42.211288,70.7
06.04.18,10:19:47.541726,70.7
06.04.18,10:19:54.585803,70.7
06.04.18,10:20:00.761733,70.7
06.04.18,10:20:06.878584,70.7
06.04.18,10:20:13.248517,70.7
06.04.18,10:20:19.995393,70.7
06.04.18,10:20:25.760648,70.7
06.04.18,10:20:31.544737,70.7
06.04.18,10:20:36.531035,70.7
06.04.18,10:20:42.563689,70.7
06.04.18,10:20:49.414147,70.7
06.04.18,10:21:03.575053,70.7
06.04.18,10:21:11.255754,70.7
06.04.18,10:21:18.797940,70.7
06.04.18,10:21:28.559720,70.7
06.04.18,10:21:36.861612,70.7
06.04.18,10:21:44.909760,70.7
06.04.18,10:21:53.036338,70.7
06.04.18,10:21:58.844951,70.65
06.04.18,10:22:04.971474,70.65
06.04.18,10:22:13.255563,70.65
06.04.18,10:22:18.773153,70.65
06.04.18,10:22:25.361053,70.65
06.04.18,10:22:32.316480,70.65
06.04.18,10:22:39.324141,70.65
06.04.18,10:22:54.730755,70.65
06.04.18,10:23:09.329029,70.65
06.04.18,10:23:22.817495,70.65
06.04.18,10:23:30.745260,70.65
06.04.18,10:23:38.648188,70.65
06.04.18,10:23:46.028817,70.65
06.04.18,10:23:50.597654,70.65
06.04.18,10:23:59.284125,70.65
06.04.18,10:24:04.093845,70.65
06.04.18,10:24:09.471443,70.65
06.04.18,10:24:15.082191,70.65
06.04.18,10:24:20.290499,70.65
06.04.18,10:24:26.805205,70.65
06.04.18,10:24:33.514047,70.65
06.04.18,10:24:39.152246,70.65
06.04.18,10:24:43.912250,70.65
06.04.18,10:24:51.792971,70.65
06.04.18,10:24:59.123331,70.65
06.04.18,10:25:04.210065,70.65
06.04.18,10:25:10.830964,70.65
06.04.18,10:25:16.338081,70.65
06.04.18,10:25:22.210224,70.65
06.04.18,10:25:27.177664,70.65
06.04.18,10:25:32.572654,70.65
06.04.18,10:25:37.405342,70.65
06.04.18,10:25:43.747392,70.65
06.04.18,10:25:50.757922,70.65
06.04.18,10:25:56.289178,70.65
06.04.18,10:26:03.614805,70.65
06.04.18,10:26:09.819281,70.5
06.04.18,10:26:15.570631,70.5
06.04.18,10:26:20.161623,70.5
06.04.18,10:26:25.103868,70.5
06.04.18,10:26:30.267721,70.5
06.04.18,10:26:35.775948,70.5
06.04.18,10:26:44.457028,70.5
06.04.18,10:26:50.818040,70.5
06.04.18,10:26:56.050338,70.5
06.04.18,10:27:02.850760,70.5
06.04.18,10:27:10.408345,70.5
06.04.18,10:27:17.713401,70.65
06.04.18,10:27:23.006790,70.65
06.04.18,10:27:28.423709,70.65
06.04.18,10:27:33.650588,70.65
06.04.18,10:27:38.463978,70.65
06.04.18,10:27:43.384477,70.65
06.04.18,10:27:48.262123,70.65
06.04.18,10:27:52.833915,70.65
06.04.18,10:27:57.965469,70.65
06.04.18,10:28:02.187374,70.65
06.04.18,10:28:08.405953,70.65
06.04.18,10:28:13.502174,70.65
06.04.18,10:28:20.345039,70.65
06.04.18,10:28:25.811109,70.65
06.04.18,10:28:30.881667,70.65
06.04.18,10:28:36.425480,70.65
06.04.18,10:28:45.188027,70.65
06.04.18,10:28:50.625248,70.65
06.04.18,10:28:58.655175,70.65
06.04.18,10:29:04.418179,70.65
06.04.18,10:29:09.522882,70.65
06.04.18,10:29:14.566387,70.65
06.04.18,10:29:19.947492,70.6
06.04.18,10:29:26.043157,70.6
06.04.18,10:29:33.099172,70.6
06.04.18,10:29:39.411185,70.6
06.04.18,10:29:53.200555,70.6
06.04.18,10:29:59.891110,70.65
06.04.18,10:30:07.559205,70.65
06.04.18,10:30:12.854174,70.65
06.04.18,10:30:16.958476,70.65
06.04.18,10:30:22.576541,70.65
06.04.18,10:30:27.692410,70.65
06.04.18,10:30:36.445034,70.65
06.04.18,10:30:42.761686,70.65
06.04.18,10:30:50.781315,70.65
06.04.18,10:31:01.280665,70.65
06.04.18,10:31:08.856134,70.65
