date,time,price
06.04.18,9:53:33.744107,344.0
06.04.18,9:53:41.666827,344.0
06.04.18,9:53:48.813190,344.0
06.04.18,9:53:55.685525,344.0
06.04.18,9:54:02.327672,344.0
06.04.18,9:54:09.526667,344.0
06.04.18,9:54:17.006818,344.0
06.04.18,9:54:23.660675,344.5
06.04.18,9:54:31.908686,344.5
06.04.18,9:54:38.350009,344.5
06.04.18,9:54:44.857075,344.5
06.04.18,9:54:51.617722,344.5
06.04.18,9:54:59.456515,344.5
06.04.18,9:55:06.876981,344.5
06.04.18,9:55:24.430059,344.5
06.04.18,9:55:32.950701,344.5
06.04.18,9:55:43.731651,344.5
06.04.18,9:55:51.669605,344.5
06.04.18,9:56:00.491563,344.5
06.04.18,9:56:10.539247,344.0
06.04.18,9:56:19.301596,344.5
06.04.18,9:56:27.954039,344.0
06.04.18,9:56:40.488508,344.0
06.04.18,9:56:48.561951,344.0
06.04.18,9:56:56.180227,344.0
06.04.18,9:57:04.337103,344.0
06.04.18,9:57:15.714160,344.0
06.04.18,9:57:23.010364,343.5
06.04.18,9:57:30.610266,343.5
06.04.18,9:57:45.043918,343.5
06.04.18,9:57:55.930962,343.5
06.04.18,9:58:06.544009,343.05
06.04.18,9:58:14.388738,343.5
06.04.18,9:58:22.685451,343.05
06.04.18,9:58:32.450788,343.05
06.04.18,9:58:41.643882,343.05
06.04.18,9:58:51.129352,343.05
06.04.18,9:58:58.354380,343.05
06.04.18,9:59:06.395352,343.05
06.04.18,9:59:14.234921,342.99
06.04.18,9:59:22.944422,343.05
06.04.18,9:59:31.445076,342.99
06.04.18,9:59:38.420971,342.99
06.04.18,9:59:45.910590,342.99
06.04.18,9:59:59.369614,342.99
06.04.18,10:00:09.446611,342.99
06.04.18,10:00:16.456613,342.99
06.04.18,10:00:25.022948,342.25
06.04.18,10:00:32.047830,342.25
06.04.18,10:00:41.144150,342.25
06.04.18,10:00:49.227851,342.25
06.04.18,10:00:56.460617,342.25
06.04.18,10:01:04.673070,342.25
06.04.18,10:01:13.315958,342.6
06.04.18,10:01:21.567952,342.6
06.04.18,10:01:28.944812,342.6
06.04.18,10:01:38.035149,342.6
06.04.18,10:01:44.670119,342.6
06.04.18,10:01:51.090566,342.6
06.04.18,10:01:59.229208,342.6
06.04.18,10:02:20.597904,342.6
06.04.18,10:02:29.040960,342.7
06.04.18,10:02:36.910518,342.7
06.04.18,10:02:47.233126,342.7
06.04.18,10:02:56.666398,342.7
06.04.18,10:11:33.631685,341.5
06.04.18,10:12:14.436868,341.5
06.04.18,10:12:25.029554,341.21
06.04.18,10:12:33.682349,341.21
06.04.18,10:12:42.138838,341.21
06.04.18,10:12:50.639778,341.21
06.04.18,10:13:01.945606,341.21
06.04.18,10:13:09.884938,341.21
06.04.18,10:13:16.947124,341.0
06.04.18,10:13:25.410011,341.0
06.04.18,10:13:34.383274,341.0
06.04.18,10:13:43.508647,341.0
06.04.18,10:13:50.404655,341.0
06.04.18,10:13:57.757431,341.0
06.04.18,10:14:05.542154,341.0
06.04.18,10:14:14.262660,341.0
06.04.18,10:14:21.429481,341.0
06.04.18,10:14:33.938090,341.0
06.04.18,10:14:40.978256,341.0
06.04.18,10:14:55.281728,341.0
06.04.18,10:15:02.475838,340.62
06.04.18,10:15:23.551058,340.62
06.04.18,10:15:31.554544,340.62
06.04.18,10:15:41.089657,340.62
06.04.18,10:15:50.078057,340.62
06.04.18,10:15:58.643066,340.62
06.04.18,10:16:08.542973,341.92
06.04.18,10:16:18.515138,340.62
06.04.18,10:16:29.584150,341.92
06.04.18,10:16:38.087139,341.92
06.04.18,10:16:46.400895,341.92
06.04.18,10:16:54.768824,341.92
06.04.18,10:17:01.987971,341.92
06.04.18,10:17:11.104688,341.92
06.04.18,10:17:18.955168,341.0
06.04.18,10:17:26.052514,341.0
06.04.18,10:17:33.206889,341.0
06.04.18,10:17:40.974921,341.0
06.04.18,10:17:48.733765,341.0
06.04.18,10:17:57.209182,341.0
06.04.18,10:18:05.952011,341.0
06.04.18,10:18:13.532579,341.0
06.04.18,10:18:22.132642,341.01
06.04.18,10:18:30.585532,341.01
06.04.18,10:18:39.879002,341.01
06.04.18,10:18:47.002314,341.01
06.04.18,10:18:55.260581,341.01
06.04.18,10:19:02.328924,341.01
06.04.18,10:19:10.086459,341.0
06.04.18,10:19:19.147629,341.0
06.04.18,10:19:27.506848,341.25
06.04.18,10:20:38.628022,341.25
06.04.18,10:20:45.767326,341.25
06.04.18,10:20:54.377095,341.25
06.04.18,10:21:02.320259,341.25
06.04.18,10:21:09.734321,340.98
06.04.18,10:21:16.816895,341.25
06.04.18,10:21:24.842123,340.98
06.04.18,10:21:33.602959,340.98
06.04.18,10:21:39.985318,340.98
06.04.18,10:21:48.190580,340.98
06.04.18,10:21:57.491862,340.98
06.04.18,10:22:04.073604,340.98
06.04.18,10:22:13.781149,340.98
06.04.18,10:22:23.136990,341.0
06.04.18,10:22:30.886865,340.98
06.04.18,10:22:42.085142,340.98
06.04.18,10:22:51.084268,341.0
06.04.18,10:23:00.964428,341.0
06.04.18,10:23:14.647895,341.0
06.04.18,10:23:20.915683,341.0
06.04.18,10:23:28.402838,341.0
06.04.18,10:23:36.218868,341.0
06.04.18,10:23:44.461264,341.0
06.04.18,10:23:56.518297,341.0
06.04.18,10:24:08.227481,341.0
06.04.18,10:24:18.701555,341.0
06.04.18,10:24:30.587417,341.0
06.04.18,10:24:40.471629,341.0
06.04.18,10:24:49.913785,341.0
06.04.18,10:24:57.655919,341.0
06.04.18,10:25:06.587033,341.0
06.04.18,10:25:14.482148,341.01
06.04.18,10:25:25.615879,341.01
06.04.18,10:25:38.478983,341.01
06.04.18,10:25:48.525344,341.01
06.04.18,10:25:59.549189,341.01
06.04.18,10:26:13.561960,341.01
06.04.18,10:26:22.088975,341.01
06.04.18,10:26:29.621336,341.01
06.04.18,10:26:36.572855,341.01
06.04.18,10:26:45.407633,341.01
06.04.18,10:26:55.667191,341.01
06.04.18,10:27:04.895218,341.01
06.04.18,10:27:13.762973,341.01
06.04.18,10:27:23.700428,341.01
06.04.18,10:27:34.760611,341.01
06.04.18,10:27:43.937819,341.01
06.04.18,10:27:51.521008,341.01
06.04.18,10:28:01.982840,341.01
06.04.18,10:32:42.652403,340.0
06.04.18,10:32:49.932646,340.0
06.04.18,10:32:58.731043,340.0
06.04.18,10:33:06.018952,340.0
06.04.18,10:33:14.122382,340.0
06.04.18,10:33:24.935013,340.0
06.04.18,10:33:33.495444,340.0
06.04.18,10:33:43.308239,340.0
06.04.18,10:33:51.579064,340.0
06.04.18,10:33:58.936076,340.0
06.04.18,10:34:07.285005,340.0
06.04.18,10:34:16.543124,340.0
06.04.18,10:34:24.688376,339.99
06.04.18,10:34:33.614566,339.99
06.04.18,10:34:41.048924,339.99
06.04.18,10:34:50.985199,339.99
06.04.18,10:34:58.604036,339.99
06.04.18,10:35:08.001240,339.99
06.04.18,10:42:16.786565,339.0
06.04.18,10:42:23.532078,338.99
06.04.18,10:42:39.294826,338.99
06.04.18,10:42:49.451306,338.99
06.04.18,10:42:57.206899,338.99
06.04.18,10:43:04.864231,338.99
06.04.18,10:43:12.925210,338.99
06.04.18,10:43:23.293712,338.99
06.04.18,10:43:31.245067,338.99
06.04.18,11:10:39.255505,337.05
06.04.18,11:10:45.581942,337.05
06.04.18,11:10:53.860320,337.05
06.04.18,11:11:01.308106,337.05
06.04.18,11:11:08.948816,337.05
06.04.18,11:11:20.149038,337.05
06.04.18,11:11:29.252158,337.05
06.04.18,11:11:37.038589,337.05
06.04.18,11:11:45.512446,337.05
06.04.18,11:11:53.027339,337.05
06.04.18,11:12:00.532794,337.05
06.04.18,11:12:08.084481,337.05
06.04.18,11:12:17.333125,337.05
06.04.18,11:12:25.818491,337.05
06.04.18,11:12:34.999864,337.05
06.04.18,11:12:43.835696,337.05
06.04.18,11:12:56.005538,337.05
06.04.18,11:13:04.562676,337.05
06.04.18,11:13:12.506758,337.0
06.04.18,11:13:20.733598,337.05
06.04.18,11:13:31.848904,337.0
06.04.18,11:13:41.165428,337.0
06.04.18,11:13:50.383698,337.0
06.04.18,11:13:59.813557,337.0
06.04.18,11:14:18.490493,337.0
06.04.18,11:14:28.616261,337.0
06.04.18,11:14:36.467179,337.0
06.04.18,11:14:43.753113,337.0
06.04.18,11:14:51.000912,337.0
06.04.18,11:14:58.587139,337.0
06.04.18,11:15:05.985295,337.0
06.04.18,11:15:14.207935,337.0
06.04.18,11:15:23.176879,337.5
06.04.18,11:15:31.701144,337.5
06.04.18,11:15:39.861674,337.5
06.04.18,11:15:47.788947,337.5
06.04.18,11:15:57.772235,337.5
06.04.18,11:16:08.822430,337.05
06.04.18,11:16:18.967666,337.05
06.04.18,11:16:28.615676,337.05
06.04.18,11:16:38.865149,337.05
06.04.18,11:16:50.892606,337.05
06.04.18,11:17:00.656487,337.05
06.04.18,11:17:10.407882,337.05
06.04.18,11:17:17.817122,337.05
06.04.18,11:17:26.439253,337.05
06.04.18,11:17:35.024998,337.05
06.04.18,11:17:43.698055,337.05
06.04.18,11:17:52.556214,337.05
06.04.18,11:17:59.987757,337.05
06.04.18,11:18:07.391157,337.05
06.04.18,11:18:16.439361,337.05
06.04.18,11:18:25.343066,337.05
06.04.18,11:18:43.788667,337.25
06.04.18,11:18:51.243680,337.25
06.04.18,11:19:03.627570,337.25
06.04.18,11:19:12.615092,337.5
06.04.18,11:19:23.105964,337.5
06.04.18,11:19:32.069416,337.5
06.04.18,11:19:39.546056,337.5
06.04.18,11:19:54.578120,337.5
06.04.18,11:20:04.846657,337.5
06.04.18,11:20:13.780560,337.5
06.04.18,11:20:22.504836,337.5
06.04.18,11:20:31.642862,337.5
06.04.18,11:20:39.473284,337.5
06.04.18,11:20:53.547502,337.5
06.04.18,11:21:01.671054,337.5
06.04.18,11:21:14.574666,337.5
06.04.18,11:21:23.599571,337.5
06.04.18,11:21:35.663797,337.5
06.04.18,11:21:45.512979,337.5
06.04.18,11:21:53.683156,337.5
06.04.18,11:22:04.437818,337.5
06.04.18,11:22:12.278465,337.5
06.04.18,11:22:22.850659,337.3
06.04.18,11:22:35.833526,337.3
06.04.18,11:22:46.444313,337.3
06.04.18,11:22:54.169857,337.3
06.04.18,11:23:01.187909,337.3
06.04.18,11:23:09.882117,337.3
06.04.18,11:23:18.267496,337.3
06.04.18,11:23:26.665593,337.3
06.04.18,11:23:34.630328,337.3
06.04.18,11:23:41.510892,337.3
06.04.18,11:23:50.535699,337.3
06.04.18,11:23:57.849023,337.3
06.04.18,11:24:05.213771,337.3
06.04.18,11:24:12.901190,337.3
06.04.18,11:24:20.375462,337.3
06.04.18,11:24:29.973971,337.3
06.04.18,11:24:37.636017,337.3
06.04.18,11:24:44.446147,337.3
06.04.18,11:24:56.168268,337.3
06.04.18,11:25:05.470722,337.3
06.04.18,11:25:14.700774,337.69
06.04.18,11:25:26.493432,337.69
06.04.18,11:25:33.979424,337.69
06.04.18,11:25:46.355127,337.69
06.04.18,11:26:00.640266,337.69
06.04.18,11:26:10.439003,337.69
06.04.18,11:26:20.673196,337.7
06.04.18,11:26:36.127506,337.7
06.04.18,11:26:43.882579,337.7
06.04.18,11:26:52.517285,337.7
06.04.18,11:27:01.415512,337.7
06.04.18,11:27:14.365172,337.7
06.04.18,11:27:24.727070,337.7
06.04.18,11:27:44.005655,337.7
06.04.18,11:27:56.274659,337.7
06.04.18,11:28:04.885675,337.7
06.04.18,11:28:11.994873,337.7
06.04.18,11:28:19.314267,337.7
06.04.18,11:28:28.605351,338.0
06.04.18,11:28:36.822880,337.7
06.04.18,11:28:48.030822,338.0
06.04.18,11:28:59.471690,338.0
06.04.18,11:29:13.453922,338.0
06.04.18,11:29:24.468985,338.4
06.04.18,11:29:34.041435,338.4
06.04.18,11:29:45.195802,338.4
06.04.18,11:29:55.104729,338.4
06.04.18,11:30:07.564890,338.8
06.04.18,11:30:15.818900,338.8
06.04.18,11:30:31.503177,338.8
06.04.18,11:30:38.594672,338.8
06.04.18,11:30:53.610336,338.8
06.04.18,11:31:01.430221,338.8
06.04.18,11:31:09.981984,338.1
06.04.18,11:31:18.330862,338.1
06.04.18,11:31:26.552388,338.1
06.04.18,11:31:37.124896,338.1
06.04.18,11:31:45.003259,338.1
06.04.18,11:31:52.647753,338.1
06.04.18,11:32:02.617047,338.1
06.04.18,11:32:11.508643,338.8
06.04.18,11:32:20.072876,338.8
06.04.18,11:32:31.523393,338.8
06.04.18,11:32:39.766023,338.8
06.04.18,11:32:48.332469,338.8
06.04.18,11:32:57.618526,338.8
06.04.18,11:33:06.786905,338.8
06.04.18,11:33:12.249610,338.8
06.04.18,11:33:19.958977,338.6
06.04.18,11:33:26.511709,338.6
06.04.18,11:33:34.048811,338.6
06.04.18,11:33:42.244531,338.6
06.04.18,11:33:50.815780,338.6
06.04.18,11:33:58.651499,338.6
06.04.18,11:34:10.602990,338.6
06.04.18,11:34:18.668511,338.6
06.04.18,11:34:29.560810,338.6
06.04.18,11:34:43.110344,338.6
06.04.18,11:34:55.608273,338.6
06.04.18,11:35:04.069259,338.6
06.04.18,11:35:12.804469,338.0
06.04.18,11:35:21.148714,338.0
06.04.18,11:35:29.493161,338.0
06.04.18,11:35:39.142495,338.0
06.04.18,11:35:46.853911,338.0
06.04.18,11:35:55.453740,338.0
06.04.18,11:36:03.346985,338.0
06.04.18,11:36:17.140584,338.0
06.04.18,11:36:24.557467,338.0
06.04.18,11:36:38.471558,338.0
06.04.18,11:36:45.570514,338.0
06.04.18,11:36:53.269597,338.0
06.04.18,11:37:00.908111,338.0
06.04.18,11:37:07.962760,338.0
06.04.18,11:37:18.297374,338.0
06.04.18,11:37:26.933395,338.0
06.04.18,11:37:38.305506,338.0
06.04.18,11:37:46.264245,338.0
06.04.18,11:37:55.818171,338.0
06.04.18,11:38:03.204152,338.0
06.04.18,11:38:13.835376,338.0
06.04.18,11:38:22.296227,338.0
06.04.18,11:38:29.932779,338.0
06.04.18,11:38:36.673086,338.0
06.04.18,11:38:43.940754,338.0
06.04.18,11:38:51.464479,338.0
06.04.18,11:39:00.919791,338.0
06.04.18,11:39:09.648744,338.0
06.04.18,11:39:17.606606,338.0
06.04.18,11:39:27.195364,338.0
06.04.18,11:39:35.425145,338.0
06.04.18,11:39:50.408104,338.0
06.04.18,11:40:20.914771,338.0
06.04.18,11:40:29.586572,338.0
06.04.18,11:40:52.825677,338.0
06.04.18,11:41:02.732534,338.0
06.04.18,11:41:13.480835,338.0
06.04.18,11:41:27.636571,338.0
06.04.18,11:41:35.693545,338.0
06.04.18,11:41:45.020210,338.0
06.04.18,11:41:52.983069,338.0
06.04.18,11:41:59.711428,338.0
06.04.18,11:42:07.399082,338.0
06.04.18,11:42:15.033235,338.0
06.04.18,11:42:22.929461,337.0
06.04.18,11:42:30.383551,337.0
06.04.18,11:42:38.279664,338.0
06.04.18,11:42:46.388774,337.0
06.04.18,11:42:57.162779,337.0
06.04.18,11:43:03.830406,337.0
06.04.18,11:43:10.819933,337.0
06.04.18,11:43:18.909693,337.0
06.04.18,11:43:38.652482,337.0
06.04.18,11:43:51.636810,337.0
06.04.18,11:44:04.718058,337.0
06.04.18,11:44:12.469983,337.0
06.04.18,11:44:22.463487,337.0
06.04.18,11:44:39.960320,337.0
06.04.18,11:44:49.377881,337.0
06.04.18,11:45:02.632730,337.0
06.04.18,11:45:11.424172,337.0
06.04.18,11:45:22.604291,336.64
06.04.18,11:45:32.553960,336.64
06.04.18,11:45:41.108960,336.64
06.04.18,11:45:47.613462,336.64
06.04.18,11:45:59.212378,336.64
06.04.18,11:46:16.142768,336.64
06.04.18,11:46:24.419528,336.64
06.04.18,11:46:36.208892,336.64
06.04.18,11:46:48.085470,336.64
06.04.18,11:46:55.667220,336.64
06.04.18,11:47:04.167945,336.64
06.04.18,11:47:20.622416,336.64
06.04.18,11:47:29.391919,336.64
06.04.18,11:47:36.730756,336.64
06.04.18,11:47:47.469088,336.64
06.04.18,11:47:57.732995,336.64
06.04.18,11:48:06.648169,336.64
06.04.18,11:48:15.478875,336.64
06.04.18,11:48:21.552519,337.5
06.04.18,11:48:30.118005,337.5
06.04.18,11:48:39.176010,337.5
06.04.18,11:48:46.357990,337.5
06.04.18,11:48:54.308858,337.5
06.04.18,11:49:02.411133,337.5
06.04.18,11:49:10.611754,337.5
06.04.18,12:04:54.771901,337.49
06.04.18,12:05:05.000437,337.49
06.04.18,12:05:16.548810,337.49
06.04.18,12:05:28.487263,337.49
06.04.18,12:05:42.222738,337.49
06.04.18,12:05:51.075411,337.49
06.04.18,12:05:59.032185,337.49
06.04.18,12:06:07.610882,337.49
06.04.18,12:06:19.890571,337.49
06.04.18,12:06:30.439538,337.49
06.04.18,12:06:42.623382,337.49
06.04.18,12:06:56.647908,337.49
06.04.18,12:07:08.010433,337.49
06.04.18,12:07:15.154792,337.49
06.04.18,12:07:22.321662,337.49
06.04.18,12:07:32.437630,337.49
06.04.18,12:07:40.282650,337.49
06.04.18,12:07:48.133943,337.49
06.04.18,12:08:00.044040,337.49
06.04.18,12:08:14.167945,337.49
06.04.18,12:08:30.972395,337.49
06.04.18,12:08:42.851629,337.49
06.04.18,12:08:53.529113,337.49
06.04.18,12:09:02.101166,337.49
06.04.18,12:09:09.636563,337.49
06.04.18,12:09:18.525676,337.49
06.04.18,12:09:27.473410,337.49
06.04.18,12:09:39.341520,337.49
06.04.18,12:09:47.290636,337.49
06.04.18,12:09:57.333544,337.49
06.04.18,12:10:05.674683,337.49
06.04.18,12:10:16.553969,337.49
06.04.18,12:10:25.277966,337.49
06.04.18,12:10:33.323249,337.49
06.04.18,12:10:49.573796,337.49
06.04.18,12:11:02.417870,337.49
06.04.18,12:11:10.168118,337.49
06.04.18,12:11:19.130425,337.49
