date,time,price
05-04-18,9:36:25.812563,209.5
05-04-18,9:41:36.879312,210.0
05-04-18,9:41:44.101383,209.5
05-04-18,9:41:55.712091,210.0
05-04-18,9:46:40.709283,209.15
05-04-18,9:48:21.018025,210.0
05-04-18,9:48:25.347669,209.15
05-04-18,9:48:30.983700,210.0
05-04-18,10:17:35.934141,209.51
05-04-18,10:28:31.552884,209.5
05-04-18,10:34:20.904371,209.9
05-04-18,10:34:25.284196,209.5
05-04-18,10:34:29.357620,209.9
05-04-18,10:34:37.463440,209.5
05-04-18,10:34:41.630383,209.9
05-04-18,10:40:33.207724,209.51
05-04-18,15:19:13.915629,218.99
05-04-18,15:19:47.732655,218.5
05-04-18,15:20:25.655529,219.0
05-04-18,15:21:40.744061,219.01
05-04-18,15:21:56.591363,219.0
05-04-18,15:22:06.656181,219.01
05-04-18,15:22:15.442738,219.0
05-04-18,15:23:37.036067,219.99
05-04-18,15:24:30.858113,219.19
05-04-18,15:24:49.273690,219.99
05-04-18,15:25:01.626615,219.19
05-04-18,15:25:43.052697,219.75
05-04-18,15:28:02.315981,219.25
05-04-18,15:29:42.497031,219.5
05-04-18,15:30:43.458223,219.0
06.04.18,9:21:34.908001,226.0
06.04.18,9:21:38.831521,226.0
06.04.18,9:21:43.484031,226.0
06.04.18,9:21:47.898632,226.0
06.04.18,9:21:51.320762,226.0
06.04.18,9:21:55.176780,226.0
06.04.18,9:22:01.580311,226.0
06.04.18,9:22:05.584853,226.0
06.04.18,9:22:08.985024,226.0
06.04.18,9:22:12.941540,226.0
06.04.18,9:22:16.974129,226.0
06.04.18,9:22:20.867821,226.0
06.04.18,9:22:24.917363,225.11
06.04.18,9:22:28.681625,226.0
06.04.18,9:22:33.126478,225.11
06.04.18,9:22:36.729330,225.11
06.04.18,9:22:41.468559,225.11
06.04.18,9:22:45.385776,225.11
06.04.18,9:22:49.085459,225.11
06.04.18,9:22:52.754194,225.11
06.04.18,9:22:56.708203,225.11
06.04.18,9:23:02.113044,225.11
06.04.18,9:23:07.755060,225.11
06.04.18,9:23:14.070419,225.11
06.04.18,9:23:19.380140,225.11
06.04.18,9:23:24.711219,225.11
06.04.18,9:23:29.995388,225.11
06.04.18,9:23:35.548611,228.0
06.04.18,9:23:42.828729,225.11
06.04.18,9:23:47.726269,228.0
06.04.18,9:23:52.173533,225.11
06.04.18,9:24:01.253670,228.0
06.04.18,9:24:08.467989,228.0
06.04.18,9:24:14.129507,228.0
06.04.18,9:24:22.188889,228.0
06.04.18,9:24:28.712385,228.0
06.04.18,9:24:34.273423,226.0
06.04.18,9:24:41.553184,226.0
06.04.18,9:24:50.621663,226.0
06.04.18,9:24:56.010130,226.0
06.04.18,9:25:01.465867,226.0
06.04.18,9:25:06.841617,226.0
06.04.18,9:25:11.757873,226.0
06.04.18,9:25:19.056536,226.0
06.04.18,9:25:23.684963,226.0
06.04.18,9:25:28.271637,226.0
06.04.18,9:25:34.437258,226.0
06.04.18,9:25:39.146638,226.0
