date,time,price
2018-04-16,10:30:16.000,204.4
2018-04-16,10:32:48.000,204
2018-04-16,10:35:33.000,204
2018-04-16,10:35:43.000,204
2018-04-16,10:37:56.000,204
2018-04-16,10:39:15.000,204
2018-04-16,10:40:27.000,204
2018-04-16,10:40:38.000,204
2018-04-16,10:41:28.000,204
2018-04-16,10:46:21.000,203.65
2018-04-16,10:47:06.000,204
2018-04-16,10:50:11.000,204.49
2018-04-16,10:52:48.000,204
2018-04-16,10:57:07.000,204
2018-04-16,10:58:08.000,204
2018-04-16,10:58:38.000,204
2018-04-16,11:00:18.000,204
2018-04-16,11:00:22.000,204
2018-04-16,11:00:26.000,204
2018-04-16,11:00:30.000,204
2018-04-16,11:00:33.000,204
2018-04-16,11:00:36.000,204
2018-04-16,11:00:40.000,204
2018-04-16,11:00:44.000,204
2018-04-16,11:00:48.000,204
2018-04-16,11:00:51.000,204
2018-04-16,11:00:55.000,204
2018-04-16,11:00:58.000,204
2018-04-16,11:01:01.000,204
2018-04-16,11:01:05.000,204
2018-04-16,11:01:08.000,204
2018-04-16,11:01:12.000,204
2018-04-16,11:01:15.000,204
2018-04-16,11:01:19.000,204
2018-04-16,11:01:22.000,204
2018-04-16,11:01:26.000,204
2018-04-16,11:01:31.000,204
2018-04-16,11:01:35.000,204
2018-04-16,11:01:38.000,204
2018-04-16,11:01:42.000,204
2018-04-16,11:01:45.000,204
2018-04-16,11:01:49.000,204
2018-04-16,11:01:52.000,204
2018-04-16,11:01:56.000,204
2018-04-16,11:01:59.000,204
2018-04-16,11:02:02.000,204
2018-04-16,11:02:06.000,204
2018-04-16,11:02:09.000,204
2018-04-16,11:02:12.000,204
2018-04-16,11:02:16.000,204
2018-04-16,11:02:21.000,204
2018-04-16,11:02:24.000,204
2018-04-16,11:02:28.000,204
2018-04-16,11:02:33.000,204
2018-04-16,11:02:37.000,204
2018-04-16,11:02:41.000,204
2018-04-16,11:02:44.000,204
2018-04-16,11:02:48.000,204
2018-04-16,11:02:52.000,204
2018-04-16,11:02:56.000,204
2018-04-16,11:03:00.000,204
2018-04-16,11:03:05.000,204
2018-04-16,11:03:09.000,204
2018-04-16,11:03:13.000,204
2018-04-16,11:03:17.000,204
2018-04-16,11:03:21.000,204
2018-04-16,11:03:25.000,204
2018-04-16,11:03:29.000,204
2018-04-16,11:03:33.000,204
2018-04-16,11:03:38.000,204
2018-04-16,11:03:46.000,204
2018-04-16,11:03:50.000,204
2018-04-16,11:03:59.000,204
2018-04-16,11:04:05.000,204
2018-04-16,11:04:10.000,204
2018-04-16,11:04:18.000,204
2018-04-16,11:04:25.000,204
2018-04-16,11:04:30.000,204
2018-04-16,11:04:34.000,204
2018-04-16,11:04:39.000,204
2018-04-16,11:04:44.000,204
2018-04-16,11:04:48.000,204
2018-04-16,11:04:52.000,204
2018-04-16,11:04:56.000,204
2018-04-16,11:05:00.000,204
2018-04-16,11:05:04.000,204
2018-04-16,11:05:08.000,204
2018-04-16,11:05:11.000,204
2018-04-16,11:05:16.000,204
2018-04-16,11:05:20.000,204
2018-04-16,11:05:24.000,204
2018-04-16,11:05:28.000,204
2018-04-16,11:05:31.000,204
2018-04-16,11:05:36.000,204
2018-04-16,11:05:45.000,204
2018-04-16,11:05:50.000,204
2018-04-16,11:05:53.000,204
2018-04-16,11:05:57.000,204
2018-04-16,11:06:03.000,204
2018-04-16,11:06:07.000,204
2018-04-16,11:06:11.000,204
2018-04-16,11:06:15.000,204
2018-04-16,11:06:19.000,204
2018-04-16,11:06:24.000,204
2018-04-16,11:06:28.000,204
2018-04-16,11:06:32.000,204
2018-04-16,11:06:36.000,204
2018-04-16,11:06:40.000,204
2018-04-16,11:06:44.000,204
2018-04-16,11:06:48.000,204
2018-04-16,11:06:52.000,204
2018-04-16,11:06:57.000,204
2018-04-16,11:07:01.000,204
2018-04-16,11:07:05.000,204
2018-04-16,11:07:09.000,204
2018-04-16,11:07:13.000,204
2018-04-16,11:07:17.000,204
2018-04-16,11:07:21.000,204
2018-04-16,11:07:24.000,204
2018-04-16,11:07:28.000,204
2018-04-16,11:07:32.000,204
2018-04-16,11:07:38.000,204
2018-04-16,11:07:42.000,204
2018-04-16,11:07:45.000,204
2018-04-16,11:07:49.000,204
2018-04-16,11:07:53.000,204
2018-04-16,11:07:58.000,204
2018-04-16,11:08:02.000,204
2018-04-16,11:08:07.000,204
2018-04-16,11:08:12.000,204
2018-04-16,11:08:15.000,204
2018-04-16,11:08:20.000,204
2018-04-16,11:08:23.000,204
2018-04-16,11:08:27.000,204
2018-04-16,11:08:31.000,204
2018-04-16,11:08:36.000,204
2018-04-16,11:08:39.000,204
2018-04-16,11:08:43.000,204
2018-04-16,11:08:46.000,204
2018-04-16,11:08:50.000,204
2018-04-16,11:08:55.000,204
2018-04-16,11:08:58.000,204
2018-04-16,11:09:02.000,204
2018-04-16,11:09:06.000,204
2018-04-16,11:09:09.000,204
2018-04-16,11:09:13.000,204
2018-04-16,11:09:16.000,204
2018-04-16,11:09:20.000,204
2018-04-16,11:09:24.000,204
2018-04-16,11:09:27.000,204
2018-04-16,11:09:32.000,204
2018-04-16,11:09:36.000,204
2018-04-16,11:09:41.000,204
2018-04-16,11:09:45.000,204
2018-04-16,11:09:48.000,204
2018-04-16,11:09:52.000,204
2018-04-16,11:09:55.000,204
2018-04-16,11:09:59.000,204
2018-04-16,11:10:02.000,204
2018-04-16,11:10:06.000,204
2018-04-16,11:10:10.000,204
2018-04-16,11:10:14.000,204
2018-04-16,11:10:17.000,204
2018-04-16,11:10:21.000,204
2018-04-16,11:10:24.000,204
2018-04-16,11:10:28.000,204
2018-04-16,11:10:32.000,204
2018-04-16,11:10:36.000,204
2018-04-16,11:10:39.000,204
2018-04-16,11:10:43.000,204
2018-04-16,11:10:49.000,204
2018-04-16,11:10:53.000,204
2018-04-16,11:10:56.000,204
2018-04-16,11:11:00.000,204
2018-04-16,11:11:03.000,204
2018-04-16,11:11:07.000,204
2018-04-16,11:11:11.000,204
2018-04-16,11:11:14.000,204
2018-04-16,11:11:17.000,204
2018-04-16,11:11:21.000,204
2018-04-16,11:11:24.000,204
2018-04-16,11:11:28.000,204
2018-04-16,11:11:31.000,204
2018-04-16,11:11:36.000,204
2018-04-16,11:11:41.000,204
2018-04-16,11:11:45.000,204
2018-04-16,11:11:48.000,204
2018-04-16,11:11:51.000,204
2018-04-16,11:11:55.000,204
2018-04-16,11:11:59.000,204
2018-04-16,11:12:02.000,204
2018-04-16,11:12:06.000,204
2018-04-16,11:12:09.000,204
2018-04-16,11:12:13.000,204
2018-04-16,11:12:16.000,204
2018-04-16,11:12:20.000,204
2018-04-16,11:12:24.000,204
2018-04-16,11:12:28.000,204
2018-04-16,11:12:31.000,204
2018-04-16,11:12:35.000,204
2018-04-16,11:12:39.000,204
2018-04-16,11:12:42.000,204
